tmdb_id,show_title,character_name,billing_order,tmdb_person_id,name,also_known_as,gender,birthday,deathday,age,place_of_birth,nationality,known_for_dept,biography,marriage_status,spouse_names,partner_names,profile_url,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,tiktok_id,tiktok_url,imdb_id,wikidata_id,popularity
103761,Raktanchal,Waseem,8,87352,Nikitin Dheer,,Male,1980-03-17,,46,,,Acting,"Nikitin Dheer is an Indian actor known for his powerful villainous roles in Bollywood and television. Born on March 17, 1980, in Mumbai, India, he is the son of veteran actor Pankaj Dheer. Nikitin made his Bollywood debut with Jodhaa Akbar (2008), portraying the fierce Mughal warrior Sharifuddin Hussain. He gained widespread recognition as the intimidating Thangaballi in Chennai Express (2013) and appeared in action-packed films like Dabangg 2 (2012), Housefull 3 (2016), and Shershaah (2021). On television, he impressed audiences with his roles in Ishqbaaaz and Naagin 3. Known for his towering physique and commanding screen presence, Nikitin has also showcased his adventurous side in reality shows like Khatron Ke Khiladi 5. He is married to actress Kratika Sengar.",Married,Kratika Sengar,,https://image.tmdb.org/t/p/w500/gAHNWVtStTGsqf2uxCegxvn6ILe.jpg,,,,,,,,,nm3049068,Q15104767,0.72
276609,Thukra Ke Mera Pyaar,Kuldeep Kumar,0,5074362,Dhaval Thakur,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.05
276609,Thukra Ke Mera Pyaar,Shanvika Chauhan,1,5074364,Sanchita Bashu,,Female,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.05
276609,Thukra Ke Mera Pyaar,Dushyant Singh Thakur,2,1255561,Aniruddh Dave,Anirudd Dave | Anirudh Dave | Aniruth Dave,Male,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.3
276609,Thukra Ke Mera Pyaar,Manohar Chauhan,3,1953692,Govind Pandey,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/fHusdy0bJrq3VS28f5G8mt8k1sX.jpg,,,,,,,,,,,0.22
276609,Thukra Ke Mera Pyaar,Gendalal,4,1751364,Sushil Pandey,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/mYIQ9tj9eQaJqhtRiJ0PlLRgeLJ.jpg,,,,,,,,,,,0.17
276609,Thukra Ke Mera Pyaar,Pushkar Chauhan,5,4034725,Puneet Singh,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.06
276609,Thukra Ke Mera Pyaar,Rukmi (Kuldeep's Mother),6,3360885,Priyank Das,,Unknown,,,,,,Sound,,Unknown,,,,,,,,,,,,,,0.04
276609,Thukra Ke Mera Pyaar,Angad,7,5168937,Kapil Kanpuriya,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.04
276609,Thukra Ke Mera Pyaar,Daddu Prasad,8,1652254,Ravi Sah,Ravi Bhushan Bhartiya,Male,,,,"Purnia, Bihar, India",India,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rIkGOWp5Iw9roliPexezxXQIXs1.jpg,,,,,,,,,,,0.18
260203,Shekhar Home,Shekhar Home / Snehashish Haldar,0,86020,Kay Kay Menon,,Male,1966-10-02,,59,"Kerala, India",India,Acting,"Kay Kay Menon is an Indian film, stage and television actor who works predominantly in Hindi cinema.

Menon made his big screen debut with a small role in Naseem (1995), followed in 1999 by the lead role in Bhopal Express,  a movie that went mostly unnoticed. This was the first in a series of  initial setbacks in Menon's film career. In the early 2000s, he starred  as a wicked rock musician in Anurag Kashyap's debut movie, Paanch, which struggled with censorship and has remained unreleased. Two other movies, Hazaaron Khwaishein Aisi and Black Friday, had to wait many years for a release date. Meanwhile, his commercial films Deewar (starring Amitabh Bachchan) and Silsiilay (with Shahrukh Khan) flopped at the box office. It was only in 2005, with the eventual release of the critically acclai",Married,Nivedita Bhattacharya,,https://image.tmdb.org/t/p/w500/lcCMzGpxHXTStLMN7G9SQovxSQo.jpg,,,kaykaymenon02,https://twitter.com/kaykaymenon02,kaykaymenon,https://www.facebook.com/kaykaymenon,,,nm1946407,Q6380219,1.35
260203,Shekhar Home,Jayavrat Saini / Jaimini Maurya,1,85451,Ranvir Shorey,Ranveer Shorey | Ranvir Shourie | Ranveer Shourie,Male,1972-08-18,,53,"Jalandhar, Punjab, India",India,Acting,"Ranvir Shorey is an Indian actor and former VJ. Since making his debut in Ek Chhotisi Love Story (2002), he has starred in a number of high profile films such as Jism (2003) and Lakshya (2004). He has also starred in the critically acclaimed films Traffic Signal, Bheja Fry (2007) and the critical and commercial hit Mithya (2008).",Married,Konkona Sen Sharma,,https://image.tmdb.org/t/p/w500/bkJYFpPmBB77GwlbjCIgYE8qVrO.jpg,ranvirshorey,https://www.instagram.com/ranvirshorey/,ranvirshorey,https://twitter.com/ranvirshorey,ranvirshorey,https://www.facebook.com/ranvirshorey,,,nm1249116,Q3595440,0.75
260203,Shekhar Home,Iraboty Adhyo,2,86243,Rasika Dugal,راسیکا دوگال,Female,1985-01-07,,41,"Jamshedpur, Jharkhand, India",India,Acting,"Rasika Dugal is an Indian actress who starred in several Bollywood movies, an Indian-German drama film and several Indian soap operas. She is best known for her role in the movies Kshay and Qissa.",Married,Mukul Chadda,,https://image.tmdb.org/t/p/w500/cMJP2OEOrKwF05BFh3zI3TyS5Ft.jpg,rasikadugal,https://www.instagram.com/rasikadugal/,,,,,,,nm2975619,Q19560393,1.02
260203,Shekhar Home,Mrs. H,3,85603,Shernaz Patel,,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rmF9GXYp2gaXOtXhAs3cscv1604.jpg,,,,,,,,,nm1617909,Q7495297,0.52
260203,Shekhar Home,Mumtaz Afsari,4,1386192,Kirti Kulhari,,Female,1985-05-30,,40,"Jhunjhunu, Rajasthan, India",India,Acting,"Kirti Kulhari is an Indian actress and model. She has appeared in Bollywood films. After post-graduating with a degree in Journalism and Mass Communication, Kulhari made her acting debut in Odia Movie Dharini in 2000 Khichdi: The Movie in 2010, followed by a role in Shaitaan in 2011. Kirti has recently appeared in the movie Blackmail. The movie is directed by Abhinay Deo. Apart from Kirti, it also stars Irrfan in the lead role.",Unknown,,,https://image.tmdb.org/t/p/w500/5jm5YN7QGKCjgHYFQOFySIZ1Od3.jpg,iamkirtikulhari,https://www.instagram.com/iamkirtikulhari/,IamKirtiKulhari,https://twitter.com/IamKirtiKulhari,,,,,nm4112854,Q6416209,0.73
260203,Shekhar Home,Inspector Govind Laha,5,1106316,Rudranil Ghosh,,Male,1973-01-06,,53,"Howra, West Bengal, India",India,Acting,"Rudranil Ghosh was born on January 6, 1973 in Howrah, West Bengal, India. He is an actor and writer, known for Hawa Bodol (2013), Chaplin (2011) and The Japanese Wife (2010).",Unknown,,,https://image.tmdb.org/t/p/w500/iwDM4gz1gLutxlMnAKyJqZUwAbv.jpg,,,,,,,,,nm2754475,Q7377514,0.45
105022,Lalbazaar,Maya,0,1964626,Sauraseni Maitra,,Female,,,,"Kolkata, India",India,Acting,"Sauraseni Maitra (born 13 April) is an Indian film actress who started off with the 2012 action drama film Chittagong, under the direction of Bedabrata Pain. She then went on to star in the 2015 comedy drama Umrika, directed by Prashant Nair, starring Aashish Bhatt and Uplaksh Kochhar in the lead roles. Her 2017 release includes the thriller movie Meghnadbodh Rohoshyo, under the direction of Anik Datta, starring in the lead role opposite Sabyasachi Chakraborty and Abir Chatterjee. Her other projects include director Pratim D. Gupta's drama movie Maacher Jhol starring Paoli Dam and Ritwick Chakraborty, the award-winning 2018 drama film Generation Aami, directed by Mainak Bhaumik, starring alongside Rwitobroto Mukherjee, and the 2024 drama film Shastri, opposite Soham Chakraborty.",Unknown,,,https://image.tmdb.org/t/p/w500/gJlQHzgIgpfRcRZTYvULORZe0zZ.jpg,,,,,Sauraseni,https://www.facebook.com/Sauraseni,,,nm4201639,Q62591332,0.42
105022,Lalbazaar,Riju,1,2474733,Rob Dey,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/ckayUAHc8B0Ph2zFFen3mg0RzRF.jpg,,,,,,,,,,,0.1
105022,Lalbazaar,Gaurav Dutt,2,932822,Subrat Dutta,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/49hCbFpWI3g02l00ohKg3rSzxlg.jpg,,,,,,,,,nm0244906,Q18785250,0.33
105022,Lalbazaar,Sabir Ahmad,3,1261142,Gaurav Chakrabarty,,Male,1987-03-06,,39,"Kolkata, West Bengal, India",India,Acting,"Gaurav Chakrabarty is an Indian Bengali film and television actor best known for his portrayal of the character Prodipto Lahiri in the Bengali musical TV series Gaaner Oparey that aired on Star Jalsha from 28 June 2010 to 16 April 2011, and specially for the Bengali classic periodic thriller TV series Byomkesh (2014-2015), where he played the role of iconic Bengali detective Byomkesh Bakshi. He hails from a family which has had a legacy of association with the Bengali cultural arena, starting from Jochhon Dastidar and Chandra Dastidar (his paternal great uncle and aunt), Bijon Bhattacharya (his paternal great uncle), Jagadish and Monika Chakrabarty (his paternal grandparents), and his parents Sabyasachi Chakrabarty and Mithu Chakrabarty. He debuted on the big screen in Kaushik Ganguly's Ra",Married,Ridhima Ghosh,,https://image.tmdb.org/t/p/w500/yKgfGe8OkB5tqCWyPaQqA317NUm.jpg,,,,,,,,,nm4910628,Q5527745,1.03
105022,Lalbazaar,Brajaraj,4,1352377,Shantilal Mukherjee,Santilal Mukherjee,Male,,,,,,Acting,"Shantilal Mukherjee (born July 8) is an Indian actor associated with Bengali-language stage and films. Mukherjee was born in Kolkata. He lost his father in an early age. He was admitted in Sarsuna High School from where he passed Madhyamik examination. He passed Higher Secondary Examination from New Alipore Multipurpose High School. He graduated from the Asutosh College, a University of Calcutta affiliate. Mukherjee is mainly known as a stage actor. Ramaprasad Banik and Chandan Sen taught him acting. His son's name is Rwitobroto Mukherjee who is also an actor.",Unknown,,,https://image.tmdb.org/t/p/w500/lDLFY9vQ8VtYxQgX4YQgkW9pI6R.jpg,,,,,,,,,nm3366443,Q16732975,0.66
105022,Lalbazaar,DC Sharma,5,128709,Sabyasachi Chakraborty,Benu,Male,1956-09-08,,69,"Calcutta, West Bengal, India",India,Acting,"Sabyasachi Chakrabarty was born on September 8, 1956 in Calcutta, West Bengal, India. He is an actor, known for The Married Woman (2005), Dil Se.. (1998) and Written by? (2019). He is married to Mithu Chakraborty. They have two children.",Married,Mithu Chakrabarty,,https://image.tmdb.org/t/p/w500/aUDwMWkTc4sUiwvX63bh2QAtKVZ.jpg,,,,,,,,,nm0149837,Q16379,0.71
105022,Lalbazaar,Maya Ghosal,6,37235,Hrishitaa Bhatt,हृषिता भट,Female,1981-05-10,,44,"Mumbai, Maharashtra, India",India,Acting,"Hrishitaa Bhatt, also spelled as Hrishita Bhat, is an Indian actress and model. She debuted in the film Asoka opposite Shah Rukh Khan, but it was Haasil that brought her fame. Bhatt received critical acclaim for the role and appeared in films like Ab Tak Chhappan and Jigyaasa, thereafter.",Unknown,,,https://image.tmdb.org/t/p/w500/4kV1o6U7OENwOSv9h4ujDijAGTw.jpg,,,,,,,,,nm1064764,Q3057324,0.62
105022,Lalbazaar,Suranjan Sen,7,1151426,Kaushik Sen,কৌশিক সেন  | कौशिक सेन ,Male,1968-09-19,,57,"Kolkata, West Bengal, India",India,Acting,"Kaushik Sen (born 19 September 1968) is an Indian actor of film, television and theatre based in Kolkata. He is the director of the well-acclaimed theatre group Swapnasandhani. He has won the prestigious BFJA awards for best supporting actor for his performance in the Mrinal Sen directed film Aamar Bhuvan.",Unknown,,,https://image.tmdb.org/t/p/w500/vf3jNiqYZlWte3siw3vlQMzn5rD.jpg,,,,,,,,,nm1387306,Q6378956,0.89
105022,Lalbazaar,Rupali,8,1861913,Bidipta Chakraborty,,Female,1973-06-12,,52,,,Acting,Bidipta Chakraborty (born 12 June 1973) is an Indian actress from Kolkata. She appeared in Debesh Chattopadhyay's play Brain. Bidipta's sister Sudipta Chakraborty is also an actress. Bidipta married film director Birsa Dasgupta in 2010 which is her third marriage. Chaitali Dasgupta and Raja Dasgupta are her mother-in-law and father-in-law respectively.,Unknown,,,https://image.tmdb.org/t/p/w500/zxn58D8L1pqQ1GgrcXZzNV9TWf6.jpg,,,,,,,,,nm1951175,Q4904175,0.88
105022,Lalbazaar,Ghazi,9,101823,Dibyendu Bhattacharya,,Male,1975-11-11,,50,"Kolkata, West Bengal, India",India,Acting,"Dibyendu Bhattacharya is an Indian actor known for his work in Hindi and Bengali cinema. Born in Behala, he made his acting debut in 2001 with ""Monsoon Wedding,"" alongside Naseeruddin Shah.  He holds a Bachelor of Arts degree from Vivekananda College and is an alumnus of the National School of Drama.

Notable for performances in ""Dev D.,"" ""Chittagong,"" ""Black Friday,"" and ""Dhan Dhana Dhan Goal,"" Dibyendu's filmography includes hits like ""Ab Tak Chhappan"" and ""Lootera.""  Beyond films, Dibyendu made a mark on television with ""24"" (2013) and featured in web series like ""Sacred Games,"" ""Mirzapur"" Season 2, and ""Ray"" (2021). His 2022 portrayal of Prof. Mehdi Raza in ""Rocket Boys"" showcased his versatility.",Unknown,,,https://image.tmdb.org/t/p/w500/uLlGKCL9y5CFBwcAafTDQhupz5h.jpg,,,,,,,,,nm0080349,Q16200302,0.69
105022,Lalbazaar,Police officer,10,3859291,Debnath Chattopadhyay,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/nkhsCZcuhlFP8cedzlxLbaNJpXu.jpg,,,,,,,,,,,0.14
315194,Thadayam,SI Adhiyaman,0,585397,Samuthirakani,Samuthira Kani | P. Samuthirakani | P. Samudhirakani | Samudhirakani | Samudhira Kani,Male,1973-04-26,,52,"Rajapalayam, Tamil Nadu, India",India,Acting,"P. Samuthirakani is a Tamil film actor and director. He worked as an assistant to director K. Balachander. His 2009 directorial Naadodigal was a runaway hit, which was later remade in three languages. He has acted in several films as well and is best known for his performances in Subramaniapuram and in Easan, both directed by M. Sasikumar.",Unknown,,,https://image.tmdb.org/t/p/w500/hicCPOdDfSRCEYkeb9g53FOY19A.jpg,,,thondankani,https://twitter.com/thondankani,,,,,nm2284321,Q7413131,1.16
315194,Thadayam,Inspector Lakshmi,1,223162,Sshivada Nair,Swetha Nair | Shivada Nair | Sshivada | Shivada | ശിവദ നായർ,Female,1986-04-27,,39,"Trichy, Tamil Nadu, India",India,Acting,"Sshivada Nair is a film actress, who has appeared in Tamil and Malayalam films. Sshivada was born as Sreelekha Nair in Tiruchirappalli, Tamil Nadu. After fifth standard her family moved to Kerala. She is married to malayalam actor Murali Krishnan.",Unknown,,,https://image.tmdb.org/t/p/w500/wfXsqcfCdrQFdzxPSwNVNCsojFO.jpg,sshivada,https://www.instagram.com/sshivada/,SshivadaOffcl,https://twitter.com/SshivadaOffcl,sshivada,https://www.facebook.com/sshivada,,,nm5615167,Q19665414,0.68
315194,Thadayam,Suruli,2,2520756,Raj Tirandasu,Raj Thirandasu | Raj Thiramdasu | Raj Tiramdasu,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/dnuD0t8xpELhXs4tKZDRdsFureg.jpg,,,,,,,,,,,0.32
315194,Thadayam,DSP Gunasekaran,3,1327228,Munnar Ramesh,Munar Ramesh | Munnar Ramesh | Moonaru Ramesh | Munnaru Ramesh | Moonar Ramesh,Male,,,,,,Acting,Munnar Ramesh is an Indian actor who works in Tamil-language films. He is known for his character and villain roles.,Unknown,,,https://image.tmdb.org/t/p/w500/oGP3RCRHcq04l2afoZ8Cce3REqa.jpg,,,,,,,,,nm6122354,,0.42
315194,Thadayam,DSP Rayudu,4,6035742,Sundharpandyan,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.01
315194,Thadayam,Ravi,5,6035745,Prem,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.27
315194,Thadayam,Suruli's Wife,6,5047617,Kotravai,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.05
315194,Thadayam,Suruli's Sister,7,5551565,Suparna,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.05
315194,Thadayam,Inspector Sandeep Reddy,8,6035747,Vishakan,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.11
315194,Thadayam,Driver Palraj,9,1336132,Pulipandi,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,nm6340769,,0.02
315194,Thadayam,Arjun,10,3389558,Abishek Joseph George,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/2CixcEaF2Tw9QUcs12eZJJSjEWD.jpg,,,,,,,,,,,0.12
97120,The Chargesheet: Innocent or Guilty?,CBI Officer Vidur,0,229123,Sikandar Kher,Sikander Kher | Сікандер Кхер,Male,1982-10-31,,43,,,Acting,"Sikandar Kher (born 31 October 1982) is an Indian actor. He made his acting debut with the film, Woodstock Villa (2008). His most notable roles include Nirmal in Khelein Hum Jee Jaan Sey (2010), Inspector Dev Phogat in Aurangzeb (2013), Nishikant in Monica, O My Darling (2022), and Rana Singh in Monkey Man (2024). He is stepson of a well-known Bollywood actor, Anupam Kher.",Unknown,,,https://image.tmdb.org/t/p/w500/sULXachczStfQLegNVmxcvuUTWZ.jpg,,,,,,,,,nm3071488,Q7513553,1.71
97120,The Chargesheet: Innocent or Guilty?,Ranveer Pratap Singh,1,130589,Arunoday Singh,Arunodhay Singh | Arunodai Singh | Arunodhai Singh,Male,1983-02-17,,43,"Sidhi, Madhya Pradesh, India",India,Acting,Arunoday Singh is an Indian actor who appears primarily in Hindi films.,Unknown,,,https://image.tmdb.org/t/p/w500/tsiGIhjEwfR5SlKNsnl6VjocLoE.jpg,sufisoul,https://www.instagram.com/sufisoul/,,,,,,,nm3349461,Q2815590,0.48
97120,The Chargesheet: Innocent or Guilty?,Shiraz Malik,2,1125098,Shiv Panditt,,Male,1984-06-12,,41,"Nagpur, Maharashtra, India",India,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/iLBrhlwv7MO1w8fDZoIald1LDHt.jpg,,,,,,,,,nm3109407,Q7499208,0.66
97120,The Chargesheet: Innocent or Guilty?,Antara Malik,3,1391773,Tridha Choudhury,  Tridha Choudhary | Trida Choudhury | Trida Choudhary | Tridha Choudhry | Tridha Chaudhury,Female,1993-11-22,,32,"Kolkata, West Bengal, India",India,Acting,"Tridha Choudhury is an Indian actress who predominantly appears in Indian Bengali and Telugu films and Hindi webseries. She won the title, Calcutta Times Fresh Face 2011. Her first movie was 'Mishawr Rawhoshyo' in 2013, directed by Srijit Mukherji. She made her television debut in the Star Plus series 'Dahleez' which was premiered on 14 March 2016. In 2017, she worked on the web series 'Spotlight' with Arif Zakaria. In 2020, she appeared on the Amazon Prime web series 'Bandish Bandits' and the MX Player original web series 'Aashram'.

Tridha was born in Kolkata, West Bengal, and studied at M.P.Birla Foundation Higher Secondary School and attended Scottish Church College in North Kolkata. She was ranked in The Times Of India's ""Most Desirable Women List"" at No. 13 in 2020.",Unknown,,,https://image.tmdb.org/t/p/w500/nCb7ZgqAbL7gcgfUsdWHw9yZo2I.jpg,tridhac,https://www.instagram.com/tridhac/,iamtridha,https://twitter.com/iamtridha,IamTridhaOfficial,https://www.facebook.com/IamTridhaOfficial,,,nm5992649,Q22277353,1.36
97120,The Chargesheet: Innocent or Guilty?,Chitrangadha Singh,4,37235,Hrishitaa Bhatt,हृषिता भट,Female,1981-05-10,,44,"Mumbai, Maharashtra, India",India,Acting,"Hrishitaa Bhatt, also spelled as Hrishita Bhat, is an Indian actress and model. She debuted in the film Asoka opposite Shah Rukh Khan, but it was Haasil that brought her fame. Bhatt received critical acclaim for the role and appeared in films like Ab Tak Chhappan and Jigyaasa, thereafter.",Unknown,,,https://image.tmdb.org/t/p/w500/4kV1o6U7OENwOSv9h4ujDijAGTw.jpg,,,,,,,,,nm1064764,Q3057324,0.62
97120,The Chargesheet: Innocent or Guilty?,Gayatri Dixit,5,1239762,Kishori Shahane,,Female,1969-04-23,,56,"Maharashtra, India",India,Acting,Kishori Shahane is an eminent classical and folk dancer and actress in the Marathi language film industry of India. She is married to Hindi filmmaker Deepak Balraj Vij. She is a producer who helped make a film about the life of Sai Baba of Shirdi.,Married,Deepak Balraj Vij,,https://image.tmdb.org/t/p/w500/mVhy9epA2VKKO0ipGAMxXf7W02c.jpg,kishorishahane,https://www.instagram.com/kishorishahane/,gmkishori,https://twitter.com/gmkishori,kishorishahane.vij,https://www.facebook.com/kishorishahane.vij,,,nm1133214,Q3632633,0.44
